Link to Post,Source,Comments,Labels,processed_comments
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Mamzel Christel Mais non ! Cé juste à cause de la pandémie et des variants . Zotte ki à l'origine pou transporte la maladie mortelle ! Cé pourquoi ki par précaution, ki pé dire ça! Zotte ine sauvé parcequi Zotte conné ki la mort capave attrape zotte. Mé au lieu amène ène lézotte travailleurs, pou risqué la vie mauriciens, ti capave renouveller zotte contrat de 2 ans kine fini pour 1 an encore. Et li nou ti pou safe ! Pa conné ki sa compagnie ki ine faire conditions travail ,kifaire li pa ti capave faire autrement ! Nou pé confiné avec toutes ces conséquences, dimounes pé perdu travail, nou privé à cause banne voyageurs ! Comprend la situation un peu !",1,mamzel christel mai non c juste  cause pandmie des variants ki  liki origine transporte maladie mortelle c pourquoi ki par prcaution ki p dire a ine sauv parcequi conn ki mor capave attrape m au lieu amne ne lzotte travailleurs risqu vie mauriciens capave renouveller contrat ans kine fini an encore nous safe conn ki compagnie ki ine conditions travail kifaire capave autrement nous p confin avek toutes ces consquences dimounes p perdu travail nous priv  cause bann voyageurs comprend situation peu
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Il faut nous POSER la question pourquoi les Bangladais sont PAUVRES dans un PAYS qui est aussi RICHE.....

LES BANGLADAIS SONT PAUVRES PARCEQU'ILS SONT DES MUSULMANS......🙏❤❤❤❤❤🙏

RÉFLÉCHISSEZ BIEN...",1,il faut nous poser question pourquoi les bangladais sont pauvres pays ki est aussi riche les bangladais sont pauvres parcequ ils sont des musulmans rflchissez byin
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Yaseer
yasser mo d'accord avec toi MAIS frere ena bcoup MAURICIEN pa pe gagne travail partou BANGLADESHI pe gate travail par examples dan boulanger normalment kan FAIR Ça travail so JOURNEZ ou la NUITE bizin paye 800/- ou 1000/- DEPAN KI TO FAIR mais banne BANGLADESHI pe fair travail ZIS pu 250/- PARTOU CUMCA ki dan mason,plombier,Dan banne ti l'usine encor bcoup domains travail BANGLADESHI gate partou ena beaucoup banne Fami MAURICIEN PE SOUFFER ACOZ ZOT",1,yaseer yasser accord avek twa mai frere ena bcoup mauricien gagne travail partou bangladeshi gate travail par examples boulanger normalment kan fair a travail journez nuite bizin paye   depan ki to fair mai bann bangladeshi fair travail zis pu  partou cumca ki mason plombier bann liki usine encor bcoup domains travail bangladeshi gate partou ena beaucoup bann fami mauricien souffer acoz
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Yasin Khan sa li bien vrai. Nou bizin fer bien attention dccord bane bangladesh p vine tracer maurice mais de jours en jours zot p augmenter . Ki arrive si ene jour nou p travay dan ene compagnie li nek declare faillite mette tout mauricien dehors apres 2/3 mois tane dir compagnie reouvert zis ek travayer etranger. Ki nou fer lerla nou mauricien? Kot nou aller,1,yasin khan byin vrai nous bizin byin attention dccord bane bangladesh vinn tracer moris mai jours jours augmenter ki arrive jour nous travay compagnie nek declare faillite mette tou mauricien dehors apres  mois tane dir compagnie reouvert zis travayer etranger ki nous lerla nous mauricien kot nous aller
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Julietta Domingue e lerla fair minier enceinte,1,julietta domingue lerla fair minier enceinte
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Pravesh Dulloo bon met mineur enceinte la mauricien si fer li einn.. we are no saint,1,pravesh dulloo bon met mineur enceinte mauricien einn we ar no saint
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Zot p rode enn miner pou met enceinte o plu vite 🤣😅 lerla nepli chicken chicken li vine missing missing 😂,1,rode miner met enceinte o plu vite lerla nepli chicken chicken vinn missing missing
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Raj Jogoo ena pas realizé ki maçonnerie cé aussi enn metié d'expérience et de précision... wadir n'importe ki capav fair ca...ena pas conscien mem ki fair lacaz ena faux carré ou ki fair crépisaz cloké ou toit coulé après mem pas 3 mois... si to resli trouve enn etranzé ki bon dans sa metié la... ki prend enbas rs 1000 journée mo tir sapo ar toi 🤭,1,raj jogoo ena realiz ki maonnerie c aussi meti exprience prcision wadir importe ki capav fair ca ena conscien mem ki fair lacaz ena faux carr ki fair crpisaz clok toit coul aprs mem  mois to resli trouve etranz ki bon meti ki prend enbas rs  journe tir sapo ar twa
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Enn tas Mauriciennes pou bez enceinte are zot sa.,1,tas mauriciennes bez enceinte ar
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Eeeh' le peuple prend conne' en zafaire sérieux ca' déjà zote ressemble nou' et zote pe envahit nou zile,1,eeeh peuple prend gopia zafaire srieux ca dj zote ressemble nous zote envahit nous zile
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Tros boucou pena control. Ena plis Bangladesh dan moris qui Marathi Culture,1,tros boucou pena control ena plis bangladesh moris ki marathi culture
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Rode mineur enceinte zot pou retrouve ban Bangladeshi la.,1,rode mineur enceinte retrouve bann bangladeshi
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Qui pE soutire zotte? Les intouchables?,1,ki soutire les intouchables
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Zot in al rod femme pou met zac dans tante,1,finn al rod femme met zac tante
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Pa gagn compran kifer bizin continue amen zot kan zot fer sa kantite problem la. Situation inkietan kan ena 25 000 Bangladais ici ek zot gagn droit de vot apre 2 ans rest ici akoz zot dan Commonwealth. Sa banla p profit de sa ek pou rod un tifi/madam reject/divorce/veuve pou marye ek gagn papier pou reste. Banla fin kit zot pei ki a pein vivab ek si laiss zot continie vin isi abe Moris ousi pou vin couma Bangladesh mem. Si aret amen zot, tou sa problem la evite, Morisien gagn travay selman ... zis patron ki rod main dev bon marche ki perdi ... https://www.lexpress.mu/article/388193/rezinah-ahmed-livre-sans-reserve-sur-bangladesh https://www.lexpress.mu/article/363951/bangladais-qui-ont-droit-vote",1,gagn compran kifer bizin continue amen kan kantite problem situation inkietan kan ena   bangladais ici gagn droit vot apre ans rest ici akoz commonwealth banla profit rod tifi madam reject divorce veuve marye gagn papier reste banla fin kit pei ki pein vivab laiss continie vin isi abe moris ousi vin kuma bangladesh mem aret amen tou problem evite morisien gagn travay selman zis patron ki rod main dev bon marche ki perdi
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Enkor tou les jrs p dire zote aret amen sa ici nu.pu bann baiser r sa deza nu p mayer meme nu pas bizin sa bann issue la pour lamour de.dieu arete amen sa.ici papa ohhhhhhhh,1,enkor tou les jrs dire zote aret amen ici nou pu bann baiser ar deza nou mayer mem nou bizin bann issue lamour dieu arete amen ici papa ohhhhhhhh
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Chk dan tout lopital...bizin ena six mineur ki fine dan la trap.Parski *zot bcp kontant* nou banne mineur.,1,chk tou lopital bizin ena six mineur ki finn trap parski bcp kontant nous bann mineur
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,ine ale rod tifi mineur pou marier ki sana ki pas kone sa,1,ine ale rod tifi mineur marier ki sana ki kone
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Ban tifi 17 ans , fr tension 😅🤣🤣😂",1,bann tifi  ans tension
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Ban Bangladesh la in al dans college tifi sah 🤣🤣😜😝,1,bann bangladesh finn al college tifi sah
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Fodre gagne ene cas vol crime ou viol de zot part lerla GM pou pran action,1,fodre gagne cas vol crime bour part lerla gm pran action
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Bizin met 1 lalwa pu sa kaliter dimoun la. pu lezot dimoun pas prend zot pu travail sinon sa pu arriver touleten zot vine pu 1 company e zot sover al travail pu zot...,1,bizin met lalwa pu kaliter dimoun pu lezot dimoun prend pu travail sinon pu arriver touleten vinn pu company sover al travail pu
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Suicider apre sa,1,mor apre
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,P ale met jak dan tante,1,ale met jak tante
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,f,1,fesse
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,So mo croire saken fin gagne ene vierge sa,1,croire saken fin gagne vierge
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Ban mineur la p tro fatigue zot,1,bann mineur tro fatigue
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Soutir banla enkor.. Bientôt zot pou met mineure enceinte lah,1,soutir banla enkor bientt met mineure enceinte lah
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Rode zot fou coûte matraque déporte zot,1,rode fou cote matraque dporte
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Vilain Garçon retourne zot kot zot, mais pa bizin batte zot quand même 🙄",1,vilain garon retourne kot mai bizin batte quand mme
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Buku dimoune pena lintelligence ..get sa ban react rier la ....ban pln ek ptn zot p mari rier kklkk ...demain tiabon zot perdi dans 1 lot pays ban babou flrmama,1,buku dimoun pena lintelligence get bann react rier bann pilon pitin mari rier kklkk demain tiabon perdi lot pays bann babou falour
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Bizen rode zot met cases r zot..ban terrorist sa..ena boku kumsa,1,bizen rode met cases ar bann terrorist ena boku kumsa
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Nawsheen Somauroo-Auckloo non juste pu type zot name mo portable cve gne virus... 🙄,1,nawsheen somauroo auckloo non juste pu type name portable cve gne virus
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Kuman gagn zot,bizn deport zot.",1,kuman gagn bizn deport
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"""Missing Missing"" La Touye Moi 😆",1,missing missing mor mwa
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Deport,1,deport
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Banne la même ti vote 🗳 Pu election...... VISA FINI ...... DEPORTE TOUT BANGLADESH 🇧🇩 ZOTE PE ENVI FER MAUVE TRAVAILLE PU GAGNÉ PAPIER,1,bann mme vote pu election visa fini deporte tou bangladesh zote envi mauve travaille pu gagn papier
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Bour zot dehors.,1,bour dehors
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,Belall Hosany mo conne 1 tifi ki p envi marrier mais tout so fiancee mort dans 5 jours.mo pou met so numerous portable kot santier metro,1,belall hosany gopia tifi ki envi marrier mai tou fiancee mor  jours met numerous portable kot santier metro
https://m.facebook.com/lexpress.mu/posts/10159456427599540,Lexpress,"Mario Ah Young
.1 sel cout tou Bangla pu disparet depi maurice😂😂😂🤣",1,mario ah young sel cout tou bangla pu disparet depi moris
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Mone arrêt fréquenté acause sa gouvernement la 💔 mo fam reste Curepipe.
Pravind twenn zom enfolie fer message passé s'il vous plaît .",1,mone arrt frquent acause gouvernement fam reste curepipe pravind twenn zom enfolie message pass s il vous plat
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Li p vine flat li apres batiara la,1,vinn flat apres batiara
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Confinement to pane fouti met lordre aster to p vine dire partielle to croire dimoune pou écouter taaa graine...😡😡,1,confinement to pane fouti met lordre aster to vinn dire partielle to croire dimoun couter taaa graine
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Rakhesh Poonit Bad Hein ti p rod sa Dilo Caca Pi la fer honté sa li ti al kasiette enba lili,1,rakhesh poonit bad hein rod dilo kaka pitin hont al kasiette enba lili
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Bouss ou lannee dernier pa ti ena vaccine tout dimoun ti p gueri zordi one ggn vaccine p ggn pli bkou cas..dir to mm ek to bann dirigent pa bon😡😡😡,1,bouss lannee dernier ena vaccine tou dimoun gueri zordi one ggn vaccine ggn pli bkou cas dir to mm to bann dirigent bon
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"La france quand to gopia to gagne chance faire les anges,les marseillais ici dans maurice to gagne chance rentre dans gouvernement",1,france quand to gopia to gagne chance les anges les marseillais ici moris to gagne chance rentre gouvernement
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Franchement dcp la 1 le rire enplein sa jagatpoil mem fail r li sa.rer ale apran abcd dow boufon vert,1,franchement dcp rire enplein jagatpoil mem fail ar rer ale apran abcd dow bouffon vert
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Coucou zordi ene dedikas pu mo kamarad Pamela kine bourer depi brown sequard. Polico pa ramasse li. Li fol mais li pa violente. Li ti gagn bater la croisee kan tial prend 2 baguette,1,coucou zordi dedikas pu kamarad pamela kine bourer depi brown sequard polico ramasse fol mai violente gagn bater croisee kan tial prend baguette
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,bour bnla 10mil 🤣 fr kroi bel deconfinement apres nek bour zot n bon kout dr nou en confinement enkr pendant 1mois 🤣🤣🤣🤣🤣 continue chacha em zot pou vine neV bientôt 😂🤣🤣🤣,1,bour bnla mil kroi bel deconfinement apres nek bour bon kout dr nous confinement enkr pendant mois continue chacha em vinn nev bientt
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pinokio kote li pa vin koze li..eta fess get li mo p dir tw to p preC pu ouver confinement 1 sounami covid pu leve to gete si ton zot pena lespri,1,pinokio kote vin koze eta fesse get dir twa to prec pu ouver confinement sounami covid pu leve to gete ton pena lespri
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,bou se ou lagel do gopia ferm par tou general ki pe lark bout par bout ferm tou ler la malad la pou diminie gopia nou nourest dan zonrouge nou sa malad la pe revolt,1,bou se lagel do gopia ferm par tou general ki lark bout par bout ferm tou ler malad diminie gopia nous nourest zonrouge nous malad revolt
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Acepter to entor .bour 2 pikir zanax Dan to fess,1,acepter to entor bour pikir zanax to fesse
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Flm to plus conner ki Dr Gujadhur??,1,falour to plus conner ki dr gujadhur
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ene gamat mem sa!!,1,gamat mem
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"ETA BOBOK KAN DIMOUNN KI PENA NET POU KAV KANN CONTENT DE GOV GADZETT...KI TO PE KOZER,, TO FIGIR KUMA TO FINN RENTRE DAN CAVE SADAMM HUSEIN,,",1,eta bobok kan dimounn ki pena net kav kann content gov gadzett ki to kozer to figir kuma to finn rentre cave sadamm husein
